Index,Entry-Date,ExitDate,Entry-Price,ExitPrice,Quantity,Instrument-Kind,StrikePrice,ExpiryDate,Position,P/L,P/L-Percentage,DTD,CIM,ITD
,,,,,,,,,,,,,,
1,"Monday, 24 January 2022","Monday, 24 January 2022",76,34.7,6500,CE,38600,27/01/22,Sell,268450,54.34210526,,,40000000
2,"Monday, 24 January 2022","Monday, 24 January 2022",74.4,94.4,6500,PE,36500,27/01/22,Sell,-130000,-26.88172043,138450,138450,40138450
3,"Tuesday, 25 January 2022","Tuesday, 25 January 2022",72.55,92.55,6500,CE,37800,27/01/22,Sell,-130000,-27.56719504,,,40138450
4,"Tuesday, 25 January 2022","Tuesday, 25 January 2022",72.95,9.75,6500,PE,35000,27/01/22,Sell,410800,86.63468129,280800,419250,40419250
5,"Thursday, 27 January 2022","Thursday, 27 January 2022",74.5,94.5,6500,CE,37500,27/01/22,Sell,-130000,-26.84563758,,,40419250
6,"Thursday, 27 January 2022","Thursday, 27 January 2022",72.45,0.2,6500,PE,36600,27/01/22,Sell,469625,99.72394755,339625,758875,40758875
7,"Friday, 28 January 2022","Friday, 28 January 2022",72.6,72.6,6500,CE,41000,03/02/22,Sell,0,0,,,40758875
8,"Friday, 28 January 2022","Friday, 28 January 2022",72,92,6500,PE,35600,03/02/22,Sell,-130000,-27.77777778,-130000,628875,40628875
9,"Monday, 31 January 2022","Monday, 31 January 2022",75.75,75.75,6500,CE,40600,03/02/22,Sell,0,0,,,40628875
10,"Monday, 31 January 2022","Monday, 31 January 2022",74.3,94.3,6500,PE,35800,03/02/22,Sell,-130000,-26.9179004,-130000,498875,40498875
11,"Tuesday, 1 February 2022","Tuesday, 1 February 2022",71.7,91.7,6500,CE,41000,03/02/22,Sell,-130000,-27.89400279,,,40498875
12,"Tuesday, 1 February 2022","Tuesday, 1 February 2022",73.55,73.55,6500,PE,35800,03/02/22,Sell,0,0,-130000,368875,40368875
13,"Wednesday, 2 February 2022","Wednesday, 2 February 2022",70.45,52,6500,CE,39800,03/02/22,Sell,119925,26.18878637,,,40368875
14,"Wednesday, 2 February 2022","Wednesday, 2 February 2022",80.35,15.35,6500,PE,38200,03/02/22,Sell,422500,80.89607965,542425,911300,40911300
15,"Thursday, 3 February 2022","Thursday, 3 February 2022",87.55,87.55,6500,CE,39500,03/02/22,Sell,0,0,,,40911300
16,"Thursday, 3 February 2022","Thursday, 3 February 2022",73.4,93.4,6500,PE,39100,03/02/22,Sell,-130000,-27.2479564,-130000,781300,40781300
17,"Friday, 4 February 2022","Friday, 4 February 2022",78.75,98.75,6500,CE,40200,10/02/22,Sell,-130000,-25.3968254,,,40781300
18,"Friday, 4 February 2022","Friday, 4 February 2022",76.05,76.05,6500,PE,37300,10/02/22,Sell,0,0,-130000,651300,40651300
19,"Monday, 7 February 2022","Monday, 7 February 2022",71,23.4,6500,CE,39900,10/02/22,Sell,309400,67.04225352,,,40651300
20,"Monday, 7 February 2022","Monday, 7 February 2022",78.65,98.65,6500,PE,37600,10/02/22,Sell,-130000,-25.42911634,179400,830700,40830700
21,"Tuesday, 8 February 2022","Tuesday, 8 February 2022",72.85,72.85,6500,CE,39100,10/02/22,Sell,0,0,,,40830700
22,"Tuesday, 8 February 2022","Tuesday, 8 February 2022",71.25,91.25,6500,PE,37100,10/02/22,Sell,-130000,-28.07017544,-130000,700700,40700700
23,"Wednesday, 9 February 2022","Wednesday, 9 February 2022",68.6,72.35,6500,CE,38900,10/02/22,Sell,-24375,-5.466472303,,,40700700
24,"Wednesday, 9 February 2022","Wednesday, 9 February 2022",80.25,100.25,6500,PE,37800,10/02/22,Sell,-130000,-24.92211838,-154375,546325,40546325
25,"Thursday, 10 February 2022","Thursday, 10 February 2022",69,69,6500,CE,39000,10/02/22,Sell,0,0,,,40546325
26,"Thursday, 10 February 2022","Thursday, 10 February 2022",73.3,93.3,6500,PE,38300,10/02/22,Sell,-130000,-27.2851296,-130000,416325,40416325
27,"Friday, 11 February 2022","Friday, 11 February 2022",74.7,74.7,6500,CE,39800,17/02/22,Sell,0,0,,,40416325
28,"Friday, 11 February 2022","Friday, 11 February 2022",71.6,91.6,6500,PE,37100,17/02/22,Sell,-130000,-27.93296089,-130000,286325,40286325
29,"Monday, 14 February 2022","Monday, 14 February 2022",80.45,80.45,6500,CE,38800,17/02/22,Sell,0,0,,,40286325
30,"Monday, 14 February 2022","Monday, 14 February 2022",73.4,93.4,6500,PE,34500,17/02/22,Sell,-130000,-27.2479564,-130000,156325,40156325
31,"Tuesday, 15 February 2022","Tuesday, 15 February 2022",72.1,72.1,6500,CE,38200,17/02/22,Sell,0,0,,,40156325
32,"Tuesday, 15 February 2022","Tuesday, 15 February 2022",74.85,94.85,6500,PE,35600,17/02/22,Sell,-130000,-26.72010688,-130000,26325,40026325
33,"Wednesday, 16 February 2022","Wednesday, 16 February 2022",78.9,78.9,6500,CE,38900,17/02/22,Sell,0,0,,,40026325
34,"Wednesday, 16 February 2022","Wednesday, 16 February 2022",75.35,95.35,6500,PE,37700,17/02/22,Sell,-130000,-26.54280027,-130000,-103675,39896325
35,"Thursday, 17 February 2022","Thursday, 17 February 2022",76.85,0.25,6500,CE,38300,17/02/22,Sell,497900,99.67469096,,,39896325
36,"Thursday, 17 February 2022","Thursday, 17 February 2022",69.15,89.15,6500,PE,37800,17/02/22,Sell,-130000,-28.92263196,367900,264225,40264225
37,"Friday, 18 February 2022","Friday, 18 February 2022",77.55,97.55,6500,CE,39000,24/02/22,Sell,-130000,-25.78981302,,,40264225
38,"Friday, 18 February 2022","Friday, 18 February 2022",73.2,73.2,6500,PE,34800,24/02/22,Sell,0,0,-130000,134225,40134225
39,"Monday, 21 February 2022","Monday, 21 February 2022",72.35,92.35,6500,CE,38700,24/02/22,Sell,-130000,-27.64340014,,,40134225
40,"Monday, 21 February 2022","Monday, 21 February 2022",73.65,33.65,6500,PE,35300,24/02/22,Sell,260000,54.31093007,130000,264225,40264225
41,"Tuesday, 22 February 2022","Tuesday, 22 February 2022",71.35,91.35,6500,CE,38200,24/02/22,Sell,-130000,-28.03083392,,,40264225
42,"Tuesday, 22 February 2022","Tuesday, 22 February 2022",73.55,23.65,6500,PE,34900,24/02/22,Sell,324350,67.8450034,194350,458575,40458575
43,"Wednesday, 23 February 2022","Wednesday, 23 February 2022",84.25,21,6500,CE,38200,24/02/22,Sell,411125,75.07418398,,,40458575
44,"Wednesday, 23 February 2022","Wednesday, 23 February 2022",71.95,91.95,6500,PE,36800,24/02/22,Sell,-130000,-27.79708131,281125,739700,40739700
45,"Thursday, 24 February 2022","Thursday, 24 February 2022",70.5,0.2,6500,CE,37000,24/02/22,Sell,456950,99.71631206,,,40739700
46,"Thursday, 24 February 2022","Thursday, 24 February 2022",70.8,90.8,6500,PE,35600,24/02/22,Sell,-130000,-28.24858757,326950,1066650,41066650
47,"Friday, 25 February 2022","Friday, 25 February 2022",73.5,93.5,6500,CE,38000,03/03/22,Sell,-130000,-27.21088435,,,41066650
48,"Friday, 25 February 2022","Friday, 25 February 2022",73.2,73.2,6500,PE,32800,03/03/22,Sell,0,0,-130000,936650,40936650
49,"Monday, 28 February 2022","Monday, 28 February 2022",78,78,6500,CE,37300,03/03/22,Sell,0,0,,,40936650
50,"Monday, 28 February 2022","Monday, 28 February 2022",75.35,95.35,6500,PE,33000,03/03/22,Sell,-130000,-26.54280027,-130000,806650,40806650
51,"Wednesday, 2 March 2022","Wednesday, 2 March 2022",71.65,56.1,6500,CE,36700,03/03/22,Sell,101075,21.70272156,,,40806650
52,"Wednesday, 2 March 2022","Wednesday, 2 March 2022",75.95,23,6500,PE,33300,03/03/22,Sell,344175,69.71691903,445250,1251900,41251900
53,"Thursday, 3 March 2022","Thursday, 3 March 2022",73.45,0.3,6500,CE,36000,03/03/22,Sell,475475,99.59155888,,,41251900
54,"Thursday, 3 March 2022","Thursday, 3 March 2022",85.45,105.45,6500,PE,35300,03/03/22,Sell,-130000,-23.40550029,345475,1597375,41597375
55,"Friday, 4 March 2022","Friday, 4 March 2022",78.5,98.5,6500,CE,36400,10/03/22,Sell,-130000,-25.47770701,,,41597375
56,"Friday, 4 March 2022","Friday, 4 March 2022",72.8,72.8,6500,PE,31100,10/03/22,Sell,0,0,-130000,1467375,41467375
57,"Monday, 7 March 2022","Monday, 7 March 2022",74.1,74.1,6500,CE,35200,10/03/22,Sell,0,0,,,41467375
58,"Monday, 7 March 2022","Monday, 7 March 2022",74.8,94.8,6500,PE,30600,10/03/22,Sell,-130000,-26.73796791,-130000,1337375,41337375
59,"Tuesday, 8 March 2022","Tuesday, 8 March 2022",73.95,73.95,6500,CE,34700,10/03/22,Sell,0,0,,,41337375
60,"Tuesday, 8 March 2022","Tuesday, 8 March 2022",71.4,91.4,6500,PE,30200,10/03/22,Sell,-130000,-28.01120448,-130000,1207375,41207375
61,"Wednesday, 9 March 2022","Wednesday, 9 March 2022",79.5,99.5,6500,CE,34300,10/03/22,Sell,-130000,-25.1572327,,,41207375
62,"Wednesday, 9 March 2022","Wednesday, 9 March 2022",72.95,16.4,6500,PE,31600,10/03/22,Sell,367575,77.51884853,237575,1444950,41444950
63,"Thursday, 10 March 2022","Thursday, 10 March 2022",70.25,70.25,6500,CE,35600,10/03/22,Sell,0,0,,,41444950
64,"Thursday, 10 March 2022","Thursday, 10 March 2022",76.95,96.95,6500,PE,34500,10/03/22,Sell,-130000,-25.99090318,-130000,1314950,41314950
65,"Friday, 11 March 2022","Friday, 11 March 2022",76,96,6500,CE,36500,17/03/22,Sell,-130000,-26.31578947,,,41314950
66,"Friday, 11 March 2022","Friday, 11 March 2022",75.6,75.6,6500,PE,31500,17/03/22,Sell,0,0,-130000,1184950,41184950
67,"Monday, 14 March 2022","Monday, 14 March 2022",78.75,98.75,6500,CE,36700,17/03/22,Sell,-130000,-25.3968254,,,41184950
68,"Monday, 14 March 2022","Monday, 14 March 2022",77,49.95,6500,PE,32300,17/03/22,Sell,175825,35.12987013,45825,1230775,41230775
69,"Tuesday, 15 March 2022","Tuesday, 15 March 2022",74,31.9,6500,CE,37000,17/03/22,Sell,273650,56.89189189,,,41230775
70,"Tuesday, 15 March 2022","Tuesday, 15 March 2022",78.15,98.15,6500,PE,33300,17/03/22,Sell,-130000,-25.59181062,143650,1374425,41374425
71,"Wednesday, 16 March 2022","Wednesday, 16 March 2022",76.15,60.4,6500,CE,36700,17/03/22,Sell,102375,20.68286277,,,41374425
72,"Wednesday, 16 March 2022","Wednesday, 16 March 2022",70.6,46.6,6500,PE,34300,17/03/22,Sell,156000,33.99433428,258375,1632800,41632800
73,"Thursday, 17 March 2022","Thursday, 17 March 2022",83.2,118.65,6500,CE,36700,17/03/22,Sell,-230425,-42.60817308,,,41632800
74,"Thursday, 17 March 2022","Thursday, 17 March 2022",83.85,0.35,6500,PE,36100,17/03/22,Sell,542750,99.58258795,312325,1945125,41945125
75,"Monday, 21 March 2022","Monday, 21 March 2022",78.6,45.7,6500,CE,37800,24/03/22,Sell,213850,41.85750636,,,41945125
76,"Monday, 21 March 2022","Monday, 21 March 2022",71.15,68,6500,PE,34300,24/03/22,Sell,20475,4.427266339,234325,2179450,42179450
77,"Tuesday, 22 March 2022","Tuesday, 22 March 2022",81.15,81.15,6500,CE,37100,24/03/22,Sell,0,0,,,42179450
78,"Tuesday, 22 March 2022","Tuesday, 22 March 2022",75.5,95.5,6500,PE,34400,24/03/22,Sell,-130000,-26.49006623,-130000,2049450,42049450
79,"Wednesday, 23 March 2022","Wednesday, 23 March 2022",73.1,17.3,6500,CE,37500,24/03/22,Sell,362700,76.33378933,,,42049450
80,"Wednesday, 23 March 2022","Wednesday, 23 March 2022",68.55,88.55,6500,PE,35900,24/03/22,Sell,-130000,-29.1757841,232700,2282150,42282150
81,"Thursday, 24 March 2022","Thursday, 24 March 2022",77.05,97.05,6500,CE,36000,24/03/22,Sell,-130000,-25.95717067,,,42282150
82,"Thursday, 24 March 2022","Thursday, 24 March 2022",69.75,69.75,6500,PE,35300,24/03/22,Sell,0,0,-130000,2152150,42152150
83,"Friday, 25 March 2022","Friday, 25 March 2022",75.6,51.85,6500,CE,37400,31/03/22,Sell,154375,31.41534392,,,42152150
84,"Friday, 25 March 2022","Friday, 25 March 2022",71.65,59.05,6500,PE,33400,31/03/22,Sell,81900,17.585485,236275,2388425,42388425
85,"Monday, 28 March 2022","Monday, 28 March 2022",76.95,76.95,6500,CE,36800,31/03/22,Sell,0,0,,,42388425
86,"Monday, 28 March 2022","Monday, 28 March 2022",76.85,96.85,6500,PE,33700,31/03/22,Sell,-130000,-26.02472349,-130000,2258425,42258425
87,"Tuesday, 29 March 2022","Tuesday, 29 March 2022",82.5,54.25,6500,CE,36900,31/03/22,Sell,183625,34.24242424,,,42258425
88,"Tuesday, 29 March 2022","Tuesday, 29 March 2022",79.3,99.3,6500,PE,34900,31/03/22,Sell,-130000,-25.22068096,53625,2312050,42312050
89,"Wednesday, 30 March 2022","Wednesday, 30 March 2022",72.8,92.8,6500,CE,36800,31/03/22,Sell,-130000,-27.47252747,,,42312050
90,"Wednesday, 30 March 2022","Wednesday, 30 March 2022",67.25,24.25,6500,PE,35400,31/03/22,Sell,279500,63.94052045,149500,2461550,42461550
91,"Thursday, 31 March 2022","Thursday, 31 March 2022",73.55,73.55,6500,CE,36600,31/03/22,Sell,0,0,,,42461550
92,"Thursday, 31 March 2022","Thursday, 31 March 2022",72.45,92.45,6500,PE,36100,31/03/22,Sell,-130000,-27.605245,-130000,2331550,42331550
93,"Friday, 1 April 2022","Friday, 1 April 2022",77.9,97.9,6500,CE,37700,07/04/22,Sell,-130000,-25.67394095,,,42331550
94,"Friday, 1 April 2022","Friday, 1 April 2022",76.75,23.2,6500,PE,34700,07/04/22,Sell,348075,69.77198697,218075,2549625,42549625
95,"Monday, 4 April 2022","Monday, 4 April 2022",68.4,88.4,6500,CE,38700,07/04/22,Sell,-130000,-29.23976608,,,42549625
96,"Monday, 4 April 2022","Monday, 4 April 2022",75.5,26.7,6500,PE,36500,07/04/22,Sell,317200,64.63576159,187200,2736825,42736825
97,"Tuesday, 5 April 2022","Tuesday, 5 April 2022",76.8,76.8,6500,CE,39300,07/04/22,Sell,0,0,,,42736825
98,"Tuesday, 5 April 2022","Tuesday, 5 April 2022",78.6,98.6,6500,PE,37400,07/04/22,Sell,-130000,-25.44529262,-130000,2606825,42606825
99,"Wednesday, 6 April 2022","Wednesday, 6 April 2022",73.85,93.85,6500,CE,38300,07/04/22,Sell,-130000,-27.08192282,,,42606825
100,"Wednesday, 6 April 2022","Wednesday, 6 April 2022",68.55,68.55,6500,PE,37000,07/04/22,Sell,0,0,-130000,2476825,42476825
101,"Thursday, 7 April 2022","Thursday, 7 April 2022",82.2,102.2,6500,CE,37600,07/04/22,Sell,-130000,-24.33090024,,,42476825
102,"Thursday, 7 April 2022","Thursday, 7 April 2022",81.3,85.3,6500,PE,37300,07/04/22,Sell,-26000,-4.9200492,-156000,2320825,42320825
103,"Friday, 8 April 2022","Friday, 8 April 2022",74.05,56.35,6500,CE,39100,13/04/22,Sell,115050,23.9027684,,,42320825
104,"Friday, 8 April 2022","Friday, 8 April 2022",72.95,29.2,6500,PE,36100,13/04/22,Sell,284375,59.97258396,399425,2720250,42720250
105,"Monday, 11 April 2022","Monday, 11 April 2022",73.7,93.7,6500,CE,38500,13/04/22,Sell,-130000,-27.13704206,,,42720250
106,"Monday, 11 April 2022","Monday, 11 April 2022",71.1,37.45,6500,PE,36600,13/04/22,Sell,218725,47.32770745,88725,2808975,42808975
107,"Tuesday, 12 April 2022","Tuesday, 12 April 2022",79.3,99.3,6500,CE,37900,13/04/22,Sell,-130000,-25.22068096,,,42808975
108,"Tuesday, 12 April 2022","Tuesday, 12 April 2022",66.95,14.25,6500,PE,36800,13/04/22,Sell,342550,78.7154593,212550,3021525,43021525
109,"Wednesday, 13 April 2022","Wednesday, 13 April 2022",75.9,0.2,6500,CE,38100,13/04/22,Sell,492050,99.73649539,,,43021525
110,"Wednesday, 13 April 2022","Wednesday, 13 April 2022",75,95,6500,PE,37800,13/04/22,Sell,-130000,-26.66666667,362050,3383575,43383575
111,"Monday, 18 April 2022","Monday, 18 April 2022",68.75,41.6,6500,CE,38000,21/04/22,Sell,176475,39.49090909,,,43383575
112,"Monday, 18 April 2022","Monday, 18 April 2022",76.05,30,6500,PE,35500,21/04/22,Sell,299325,60.55226824,475800,3859375,43859375
113,"Tuesday, 19 April 2022","Tuesday, 19 April 2022",71.4,71.4,6500,CE,37600,21/04/22,Sell,0,0,,,43859375
114,"Tuesday, 19 April 2022","Tuesday, 19 April 2022",67.95,87.95,6500,PE,36100,21/04/22,Sell,-130000,-29.43340692,-130000,3729375,43729375
115,"Wednesday, 20 April 2022","Wednesday, 20 April 2022",81.35,81.35,6500,CE,36900,21/04/22,Sell,0,0,,,43729375
116,"Wednesday, 20 April 2022","Wednesday, 20 April 2022",67.6,87.6,6500,PE,35800,21/04/22,Sell,-130000,-29.58579882,-130000,3599375,43599375
117,"Thursday, 21 April 2022","Thursday, 21 April 2022",83.75,83.75,6500,CE,36700,21/04/22,Sell,0,0,,,43599375
118,"Thursday, 21 April 2022","Thursday, 21 April 2022",84.4,104.4,6500,PE,36500,21/04/22,Sell,-130000,-23.69668246,-130000,3469375,43469375
119,"Friday, 22 April 2022","Friday, 22 April 2022",69,34.5,6500,CE,37600,28/04/22,Sell,224250,50,,,43469375
120,"Friday, 22 April 2022","Friday, 22 April 2022",80.25,100.25,6500,PE,35300,28/04/22,Sell,-130000,-24.92211838,94250,3563625,43563625
121,"Monday, 25 April 2022","Monday, 25 April 2022",78.75,98.75,6500,CE,36700,28/04/22,Sell,-130000,-25.3968254,,,43563625
122,"Monday, 25 April 2022","Monday, 25 April 2022",75.5,41.8,6500,PE,34400,28/04/22,Sell,219050,44.63576159,89050,3652675,43652675
123,"Tuesday, 26 April 2022","Tuesday, 26 April 2022",73.25,46.7,6500,CE,37200,28/04/22,Sell,172575,36.24573379,,,43652675
124,"Tuesday, 26 April 2022","Tuesday, 26 April 2022",69,89,6500,PE,35600,28/04/22,Sell,-130000,-28.98550725,42575,3695250,43695250
125,"Wednesday, 27 April 2022","Wednesday, 27 April 2022",69.05,28.55,6500,CE,36700,28/04/22,Sell,263250,58.65314989,,,43695250
126,"Wednesday, 27 April 2022","Wednesday, 27 April 2022",67.65,87.65,6500,PE,35600,28/04/22,Sell,-130000,-29.563932,133250,3828500,43828500
127,"Thursday, 28 April 2022","Thursday, 28 April 2022",63.75,63.75,6500,CE,36300,28/04/22,Sell,0,0,,,43828500
128,"Thursday, 28 April 2022","Thursday, 28 April 2022",85.9,105.9,6500,PE,36000,28/04/22,Sell,-130000,-23.28288708,-130000,3698500,43698500
129,"Friday, 29 April 2022","Friday, 29 April 2022",69.15,69.15,6500,CE,37600,05/05/22,Sell,0,0,,,43698500
130,"Friday, 29 April 2022","Friday, 29 April 2022",79.2,99.2,6500,PE,35300,05/05/22,Sell,-130000,-25.25252525,-130000,3568500,43568500
131,"Monday, 2 May 2022","Monday, 2 May 2022",69.4,58.25,6500,CE,37000,05/05/22,Sell,72475,16.06628242,,,43568500
132,"Monday, 2 May 2022","Monday, 2 May 2022",73.25,24.85,6500,PE,34800,05/05/22,Sell,314600,66.07508532,387075,3955575,43955575
133,"Wednesday, 4 May 2022","Wednesday, 4 May 2022",68.9,17.15,6500,CE,36800,05/05/22,Sell,336375,75.10885341,,,43955575
134,"Wednesday, 4 May 2022","Wednesday, 4 May 2022",74.85,94.85,6500,PE,35700,05/05/22,Sell,-130000,-26.72010688,206375,4161950,44161950
135,"Thursday, 5 May 2022","Thursday, 5 May 2022",70.05,70.05,6500,CE,35900,05/05/22,Sell,0,0,,,44161950
136,"Thursday, 5 May 2022","Thursday, 5 May 2022",71.25,91.25,6500,PE,35500,05/05/22,Sell,-130000,-28.07017544,-130000,4031950,44031950
137,"Friday, 6 May 2022","Friday, 6 May 2022",76.3,76.3,6500,CE,35900,12/05/22,Sell,0,0,,,44031950
138,"Friday, 6 May 2022","Friday, 6 May 2022",75.45,95.45,6500,PE,32900,12/05/22,Sell,-130000,-26.50762094,-130000,3901950,43901950
139,"Monday, 9 May 2022","Monday, 9 May 2022",80.25,100.25,6500,CE,35100,12/05/22,Sell,-130000,-24.92211838,,,43901950
140,"Monday, 9 May 2022","Monday, 9 May 2022",69.25,33.25,6500,PE,32800,12/05/22,Sell,234000,51.98555957,104000,4005950,44005950
141,"Tuesday, 10 May 2022","Tuesday, 10 May 2022",67.45,67.45,6500,CE,35200,12/05/22,Sell,0,0,,,44005950
142,"Tuesday, 10 May 2022","Tuesday, 10 May 2022",68.55,88.55,6500,PE,33500,12/05/22,Sell,-130000,-29.1757841,-130000,3875950,43875950
143,"Wednesday, 11 May 2022","Wednesday, 11 May 2022",76.9,42.95,6500,CE,35100,12/05/22,Sell,220675,44.14824447,,,43875950
